0,1,2,3,4,target
0.2756665493407744,-1.6417032288097841,-0.7308735859513859,0.7196681705373317,-0.24841930670503823,-8.808847821198455
-1.342866619158899,1.2512923328000063,-0.6040330856396997,-0.8241472688054521,-0.16725256960323043,-19.95256141402689
1.6217279782495952,-2.096557481215648,-0.09312279204743792,-1.5257775118655468,0.47812499636301325,15.447073123171549
-1.1702611520460462,0.07992626501632083,1.2027678606142727,0.43037416359483627,-0.9519916772532259,-58.695696114858585
0.08961985783925162,-0.8257793632512705,-0.39522206585005965,1.0106937159878049,-0.743227540017318,-38.595136758190485
0.1270239533211901,-0.03382696657238071,1.04798661479213,0.4170538889921242,-0.6078679483894681,-35.95436677520259
1.3759415792580494,-0.04144268141099414,1.5924257073347199,-1.3993559707848324,0.5086227359478508,18.829704639795562
-0.8790960122662607,0.13105444921746154,-0.08332628524667475,0.8883941095724036,-0.5164874419484505,-24.827420621424334
0.9222066715665268,0.6140793703460803,-0.1550100930908342,0.8024563957963952,0.947251967773748,71.58971010340895
-0.0028761026590009907,0.28725731246679276,-1.1758349879382288,0.6530372834064285,-0.18844908213006825,-5.534777686652403
1.5709647086757912,-1.8731196623660062,0.34297653786693605,0.7429509766083332,0.8439889133578954,64.08519773008422
0.10056420309716296,0.7591566751082341,0.20733404604568986,1.1022825645880243,-0.6970730723601831,-34.544556919721785
-0.5098432421384791,1.3709890062911214,2.225944331738259,0.3269625954044574,0.33003511451031164,25.450415404640072
0.251484415021537,-2.2886200400145285,-0.7931173627076716,2.4124536795437486,-0.960504381633148,-38.02473257341625
-0.669325698657654,1.1305173352117452,0.2957374388461356,-0.24949630037917458,-0.16645972668369233,-13.742721703098214
-0.027848380506712504,-1.571750737493182,-0.5772256235992381,0.5311313733291978,0.15190052911452315,15.792130542059596
0.24099673204512106,1.2598753315170155,-0.8563028269952513,-0.9401565918724067,-0.39652373901631777,-36.441961084930675
0.52162522724034,0.6986502343077553,-1.0922179413406234,-2.010782268585878,-0.39256725796515246,-47.65010998722576
1.8287754293882255,-0.4800336568182954,-1.4954108752602695,-0.2578948596093573,0.10881527091421338,4.4729365204259235
0.0328087476137118,-0.7496903447028966,-0.53913263675299,-0.1931767015498399,0.7557402888945426,48.186540118665945
0.3200319320927313,0.16110632224167845,0.46675065041843516,-0.3405600349378623,-1.3032200826784146,-90.31240224922206
-0.019058213775291117,-0.4632358553132021,0.05343244068245901,-1.0136892725211915,-1.2775883722966503,-95.82017138853358
-1.6144609726998975,0.9448600019930663,0.06478573929391421,0.024214310140723196,-0.4347906467499012,-28.653907958331427
-0.3479121493261526,-1.980796468223927,-0.8877857476301128,0.1549474256969163,0.37816251960217356,26.807800928167136
-0.12824197402770202,0.5311783665356953,0.8245572195642364,-1.1460004265074433,0.04706609465849369,-9.148987064202718
-0.8128021008388903,1.577088212470096,-0.03057244436995809,-0.5038898877881488,1.779559084207381,112.9408137510336
0.8625960113284511,-0.4243176209779015,-0.9087632459590531,0.7714059486768455,1.0294388287827672,76.72240281658787
0.6577883804734809,-0.22841961629912938,-0.24028438286261147,0.484680287951626,-0.21941981576216138,-9.398181821448823
-0.7999136231406647,-0.05992800267109062,-0.3881541924822496,-0.3249349583204991,-0.7113063597427886,-50.783030678289606
0.820316498146901,0.490253085634071,0.3818486737966953,0.4132559710474977,-1.0829941296420593,-67.59070480784341
-1.6337960176527973,-1.2028883245160027,-1.2135236027544805,-0.3434178640825921,-0.8472101779585292,-60.01859992485399
0.2601329049387677,-0.04459939272557343,-0.03890530666380676,0.4740078672770297,0.7271748700204365,53.43552481942346
2.5263682403559984,-1.4956795162570162,0.7041110221415822,-0.06205312579833403,1.2591671296108138,83.06909216451984
-0.5189002044248521,1.1173053155366646,-1.0848560594614451,-0.79211502056515,-1.0455245570694658,-78.01398343042315
0.47232788618573723,-0.6259431149684574,1.570303911911232,-1.578530185941114,0.24395662390798445,-0.6902226388417212
-0.08904211949649969,-0.3297423647625178,-0.14251039708016916,-1.7323273320832746,-0.37341216285032175,-43.39279180890603
-2.262243635243806,-0.4292238995721983,0.2080695296299638,1.5148822938930058,1.6043263194156412,122.91812430546798
-2.0195400853867214,0.8840271974263262,1.5570100415321602,-1.6677798928842373,0.5880377487398128,21.234725238424847
-0.33118335017382994,0.4395502060313077,2.1815986289387745,0.2921216179508627,-0.5919081134723939,-36.231636803485
-1.3698595019529423,1.4099521383961462,-1.8491307272754511,1.1035037667283756,-0.575255994806118,-26.43069970776704
1.5069803585585295,1.4130855368652668,2.110608533588019,0.7510995977945368,0.30028432362080115,28.01643260379839
2.2697546239876076,-0.7421650204064419,0.8644361988595057,-2.5529898158340787,0.6536185954403606,16.11120774138018
0.33890412521594454,0.2790957643924534,0.4631303293186071,-1.0546284639850139,0.8202478373246812,43.24620640821187
-0.038243622806593144,-0.6999685201193439,1.2285018961237841,-0.35746566868569973,0.08713774995332513,1.964537998346319
0.3283012950007554,-0.8602624519575188,-1.0481704068254731,0.9387468756823101,0.6071116719160459,50.43084517002578
-0.42060635287266646,-0.29111314769557883,-1.1904557322929719,-0.4313032376956794,-1.737049554446876,-120.1341084948206
-0.5966708555383098,-0.42378824854947633,0.6795678657650824,1.4198639721964357,-0.9651066080644173,-48.9659122189244
-0.5070366321254438,0.31056471042047845,-1.3705719179606883,0.11187239689629835,-0.6757031433716509,-43.73524892651271
0.3517801106813583,-1.0840366206719345,-0.21954102833121325,0.5433118913875197,0.43904295767204254,35.01746195935699
-0.49498570990553453,0.8498770749115637,-0.09834549020237666,-1.5922294876526424,-0.013649200799110415,-17.96765824445079
0.583569926909304,0.20721739341095335,-0.6545701349975839,0.2477063784668243,-1.0182793255668514,-65.0609902061949
-0.8586683980979283,1.2579499429459307,-0.5874814673275585,1.9103425015880429,0.5537811944266112,57.29458823880832
1.428892424357976,-0.6904314293609605,-1.690997761809049,0.6220751965181025,0.8609732704959465,63.91952130042227
0.9291451477686911,0.7035855546433883,-0.4808453408727291,-0.7038590359904466,-0.7707843007065652,-58.79827704035882
-1.0578403249801036,-0.06455201895753389,0.6968713741003972,-0.9700794014053391,1.245376549440333,72.4229493287293
-0.036883530845066945,0.030546581040616888,1.0543249749040777,-1.5639046348397663,0.018627370661355457,-15.517795413416081
-0.40123470991118243,-0.9872866934576524,0.5969064812479539,-0.40129780513351004,-0.31665529505210693,-25.357131303761044
-0.6319037580051673,1.1813786012882859,-2.5591846663440965,-0.4438360931551978,1.0781973037142378,66.94406667621145
