feature0,feature1,feature2,date,weather,target,year,month,day,weather_cloudy,weather_rainy,weather_sunny
0.3046414125471808,-0.5782831356861142,0.7361445487296869,2021-01-01,sunny,41.26978316781721,0.0,-1.1966439714241013,-1.658614436278569,-0.6938473525256192,-0.4413123092630842,0.976248546472565
-0.27873030934132287,0.32602858427009074,-0.6040475980620236,2021-01-01,sunny,-147.974545241044,0.0,-1.1966439714241013,-1.658614436278569,-0.6938473525256192,-0.4413123092630842,0.976248546472565
0.5081632399628236,-0.015078262631952262,2.108222328009193,2021-01-01,cloudy,204.59748555803523,0.0,-1.1966439714241013,-1.658614436278569,1.4412391952782961,-0.4413123092630842,-1.0243293100033335
-0.57540403950739,-1.144028032064118,-1.268075784729777,2021-01-01,cloudy,-119.53589224143434,0.0,-1.1966439714241013,-1.658614436278569,1.4412391952782961,-0.4413123092630842,-1.0243293100033335
0.1344067265959107,0.2835710574667391,-0.45018030454696123,2021-01-01,cloudy,-34.25300712957124,0.0,-1.1966439714241013,-1.658614436278569,1.4412391952782961,-0.4413123092630842,-1.0243293100033335
1.1037101296354141,-0.474746488081687,0.6102249977535464,2021-01-01,sunny,127.3423368526436,0.0,-1.1966439714241013,-1.658614436278569,-0.6938473525256192,-0.4413123092630842,0.976248546472565
-1.0572740118955446,1.2050929239894643,-1.1155164724692124,2021-01-01,sunny,-72.75570512742225,0.0,-1.1966439714241013,-1.658614436278569,-0.6938473525256192,-0.4413123092630842,0.976248546472565
-0.7696112173884788,0.5336471278614368,1.3608460285114787,2021-01-01,sunny,-9.792822816869982,0.0,-1.1966439714241013,-1.658614436278569,-0.6938473525256192,-0.4413123092630842,0.976248546472565
-0.35290549485967565,-0.11109723535410042,-0.477903608732028,2021-01-01,sunny,3.1811537799277048,0.0,-1.1966439714241013,-1.658614436278569,-0.6938473525256192,-0.4413123092630842,0.976248546472565
-3.022040911145884,0.6102699747056871,-0.418231614845866,2021-01-01,cloudy,-240.04591295684023,0.0,-1.1966439714241013,-1.658614436278569,1.4412391952782961,-0.4413123092630842,-1.0243293100033335
0.6204333456796488,-0.32982085104839426,0.8204907555764271,2021-01-01,sunny,121.74670394585696,0.0,-1.1966439714241013,-1.658614436278569,-0.6938473525256192,-0.4413123092630842,0.976248546472565
1.900378494517493,-0.9655001549516471,2.393049714100172,2021-01-01,sunny,276.9050163327453,0.0,-1.1966439714241013,-1.658614436278569,-0.6938473525256192,-0.4413123092630842,0.976248546472565
0.601308180722473,1.6460244998605535,-1.0080582887872127,2021-01-02,cloudy,56.93167941339158,0.0,-1.1966439714241013,-1.5438426347226335,1.4412391952782961,-0.4413123092630842,-1.0243293100033335
0.3957470312012856,-1.6810596484642035,-0.6231953809554893,2021-01-02,sunny,25.473754325857417,0.0,-1.1966439714241013,-1.5438426347226335,-0.6938473525256192,-0.4413123092630842,0.976248546472565
0.6141122562342829,3.0826315453100146,0.22190572212723056,2021-01-02,sunny,20.57038514349025,0.0,-1.1966439714241013,-1.5438426347226335,-0.6938473525256192,-0.4413123092630842,0.976248546472565
0.9093690321508469,0.13683173503303628,-0.9461741613226086,2021-01-02,cloudy,7.611747774567468,0.0,-1.1966439714241013,-1.5438426347226335,1.4412391952782961,-0.4413123092630842,-1.0243293100033335
0.013796967153811398,0.2140100101194265,0.363626507959549,2021-01-02,rainy,16.521610431966412,0.0,-1.1966439714241013,-1.5438426347226335,-0.6938473525256192,2.265968972562375,-1.0243293100033335
2.3732828967087642,-0.23922230386891857,0.048866169168162395,2021-01-02,sunny,155.719661899099,0.0,-1.1966439714241013,-1.5438426347226335,-0.6938473525256192,-0.4413123092630842,0.976248546472565
0.9979902473666658,0.5737470313523452,-0.6017642020982179,2021-01-02,sunny,110.16833901283438,0.0,-1.1966439714241013,-1.5438426347226335,-0.6938473525256192,-0.4413123092630842,0.976248546472565
1.2784140507156312,0.7733488941519747,0.21727625366284478,2021-01-02,cloudy,74.71041008255816,0.0,-1.1966439714241013,-1.5438426347226335,1.4412391952782961,-0.4413123092630842,-1.0243293100033335
0.5387079623344633,0.6517796779823242,-2.0741453258181823,2021-01-02,cloudy,-29.82611010211957,0.0,-1.1966439714241013,-1.5438426347226335,1.4412391952782961,-0.4413123092630842,-1.0243293100033335
-0.8428352977213852,-0.5526134631884181,-0.7304191803029146,2021-01-02,sunny,-40.64631664058805,0.0,-1.1966439714241013,-1.5438426347226335,-0.6938473525256192,-0.4413123092630842,0.976248546472565
0.20418934159196947,-2.2260475058980425,-0.013464653519942372,2021-01-02,sunny,2.541994733124177,0.0,-1.1966439714241013,-1.5438426347226335,-0.6938473525256192,-0.4413123092630842,0.976248546472565
-0.3925682437631881,-0.4390994998540819,0.8214176814990859,2021-01-03,sunny,7.055509318538136,0.0,-1.1966439714241013,-1.4290708331666977,-0.6938473525256192,-0.4413123092630842,0.976248546472565
0.1238663288095828,-1.1420144002398054,-0.21112857423106768,2021-01-03,sunny,80.2688926361311,0.0,-1.1966439714241013,-1.4290708331666977,-0.6938473525256192,-0.4413123092630842,0.976248546472565
0.5074214558897087,-0.32162658718445264,-1.0328392401596633,2021-01-03,sunny,11.17314177397423,0.0,-1.1966439714241013,-1.4290708331666977,-0.6938473525256192,-0.4413123092630842,0.976248546472565
-0.1442647699267481,-0.4812959393187106,1.2005579967070463,2021-01-03,rainy,56.34997031506017,0.0,-1.1966439714241013,-1.4290708331666977,-0.6938473525256192,2.265968972562375,-1.0243293100033335
-1.364467308342632,0.9477834827269123,0.9980077660948403,2021-01-03,rainy,-42.00655698475959,0.0,-1.1966439714241013,-1.4290708331666977,-0.6938473525256192,2.265968972562375,-1.0243293100033335
-1.0176010516758471,1.3023382369736687,0.6506804717957059,2021-01-03,sunny,-56.60626973804823,0.0,-1.1966439714241013,-1.4290708331666977,-0.6938473525256192,-0.4413123092630842,0.976248546472565
-1.7796336248463056,0.0272179611379216,-0.003335889770562415,2021-01-03,cloudy,-147.53029420758327,0.0,-1.1966439714241013,-1.4290708331666977,1.4412391952782961,-0.4413123092630842,-1.0243293100033335
-0.9496922859217225,0.9585438900378344,0.1580816440650941,2021-01-03,sunny,-20.876180517280176,0.0,-1.1966439714241013,-1.4290708331666977,-0.6938473525256192,-0.4413123092630842,0.976248546472565
1.1110410585851398,-0.7956383078049608,1.2309057550039286,2021-01-03,rainy,154.0676869604992,0.0,-1.1966439714241013,-1.4290708331666977,-0.6938473525256192,2.265968972562375,-1.0243293100033335
-1.2887353164619955,-0.43109299645028487,1.1932033097144161,2021-01-03,cloudy,12.631057570015583,0.0,-1.1966439714241013,-1.4290708331666977,1.4412391952782961,-0.4413123092630842,-1.0243293100033335
0.6409692763392778,-1.1847595644250093,-1.689257295452674,2021-01-03,cloudy,-63.92208613750849,0.0,-1.1966439714241013,-1.4290708331666977,1.4412391952782961,-0.4413123092630842,-1.0243293100033335
-0.3190225450376533,0.2092646373407834,-2.1140089484982254,2021-01-04,sunny,-200.06527677461392,0.0,-1.1966439714241013,-1.3142990316107621,-0.6938473525256192,-0.4413123092630842,0.976248546472565
1.0435634634299618,-1.5358259048384186,-0.7947024677829696,2021-01-04,rainy,-0.9769902472119868,0.0,-1.1966439714241013,-1.3142990316107621,-0.6938473525256192,2.265968972562375,-1.0243293100033335
-0.6475840225470471,-0.38097021930520075,-1.0753591148124286,2021-01-04,rainy,-142.8735659747009,0.0,-1.1966439714241013,-1.3142990316107621,-0.6938473525256192,2.265968972562375,-1.0243293100033335
0.5897982468713291,-1.0550538600176596,1.0157874535623783,2021-01-04,sunny,87.85499094168065,0.0,-1.1966439714241013,-1.3142990316107621,-0.6938473525256192,-0.4413123092630842,0.976248546472565
-0.15927654313968614,-1.171262659624348,0.6978612175457685,2021-01-04,rainy,10.732732774915526,0.0,-1.1966439714241013,-1.3142990316107621,-0.6938473525256192,2.265968972562375,-1.0243293100033335
-0.6302145313145932,-0.48565293902953693,-0.07824039361639734,2021-01-04,sunny,-89.21596379195667,0.0,-1.1966439714241013,-1.3142990316107621,-0.6938473525256192,-0.4413123092630842,0.976248546472565
-0.33273396151739654,1.1504595932170694,-0.15365766540293324,2021-01-04,sunny,-5.473237083222681,0.0,-1.1966439714241013,-1.3142990316107621,-0.6938473525256192,-0.4413123092630842,0.976248546472565
-1.0309432141529902,-0.48023508928086395,-0.38271013307964663,2021-01-04,cloudy,-80.32704526157094,0.0,-1.1966439714241013,-1.3142990316107621,1.4412391952782961,-0.4413123092630842,-1.0243293100033335
-1.6058128009377044,-0.022328417862666948,-0.33832643290530173,2021-01-04,rainy,-119.10849055735802,0.0,-1.1966439714241013,-1.3142990316107621,-0.6938473525256192,2.265968972562375,-1.0243293100033335
-0.341854838429954,-0.9326890919962089,-1.4068327723399667,2021-01-04,rainy,-89.86572677057858,0.0,-1.1966439714241013,-1.3142990316107621,-0.6938473525256192,2.265968972562375,-1.0243293100033335
0.9699193940904648,0.6763849718833811,0.09412951964871548,2021-01-04,sunny,44.00546497080782,0.0,-1.1966439714241013,-1.3142990316107621,-0.6938473525256192,-0.4413123092630842,0.976248546472565
-1.6033878549416671,-2.7711312758151876,0.43634010897799164,2021-01-05,cloudy,-179.13518343049935,0.0,-1.1966439714241013,-1.1995272300548263,1.4412391952782961,-0.4413123092630842,-1.0243293100033335
-1.5220372565176363,0.17840378360832637,-1.5598646111576817,2021-01-05,sunny,-163.25167624503405,0.0,-1.1966439714241013,-1.1995272300548263,-0.6938473525256192,-0.4413123092630842,0.976248546472565
-0.8342900132816806,0.21373334331582605,0.5369648578438788,2021-01-05,sunny,-102.05472103667076,0.0,-1.1966439714241013,-1.1995272300548263,-0.6938473525256192,-0.4413123092630842,0.976248546472565
1.6015508492520896,0.7627258100112784,0.013740094280466056,2021-01-05,rainy,84.62833376159769,0.0,-1.1966439714241013,-1.1995272300548263,-0.6938473525256192,2.265968972562375,-1.0243293100033335
0.03328448322633769,1.0129059751136635,0.7463512808350898,2021-01-05,cloudy,39.123313521698485,0.0,-1.1966439714241013,-1.1995272300548263,1.4412391952782961,-0.4413123092630842,-1.0243293100033335
-0.42683384960603776,0.06535541029681677,-0.7354792506011499,2021-01-05,sunny,-107.29823933347863,0.0,-1.1966439714241013,-1.1995272300548263,-0.6938473525256192,-0.4413123092630842,0.976248546472565
-2.260047698134498,-1.6127278634734152,-2.0424845447001236,2021-01-05,sunny,-279.2237110723572,0.0,-1.1966439714241013,-1.1995272300548263,-0.6938473525256192,-0.4413123092630842,0.976248546472565
2.0007279207553057,0.5111710504148763,-0.23855881822174507,2021-01-05,sunny,129.42361682346873,0.0,-1.1966439714241013,-1.1995272300548263,-0.6938473525256192,-0.4413123092630842,0.976248546472565
0.4986427227378552,0.16407101816938197,2.299343183335035,2021-01-05,sunny,151.45445516518922,0.0,-1.1966439714241013,-1.1995272300548263,-0.6938473525256192,-0.4413123092630842,0.976248546472565
-1.0681083707199446,-1.0853145447439017,0.9849351135514349,2021-01-05,rainy,-3.7616802683204256,0.0,-1.1966439714241013,-1.1995272300548263,-0.6938473525256192,2.265968972562375,-1.0243293100033335
-0.5527929157990402,-1.6446388990884628,-0.3702556203969346,2021-01-05,rainy,-102.61447811437031,0.0,-1.1966439714241013,-1.1995272300548263,-0.6938473525256192,2.265968972562375,-1.0243293100033335
-0.3266186241425931,-1.1936389404961651,-1.419105846158807,2021-01-06,sunny,0.6101848938081389,0.0,-1.1966439714241013,-1.0847554284988907,-0.6938473525256192,-0.4413123092630842,0.976248546472565
-2.328309551260265,-0.9943779493697598,0.8743523822485504,2021-01-06,sunny,-102.4562018993445,0.0,-1.1966439714241013,-1.0847554284988907,-0.6938473525256192,-0.4413123092630842,0.976248546472565
0.44977537189139655,1.0052225651114053,-0.08923516924514494,2021-01-06,cloudy,8.73703525964299,0.0,-1.1966439714241013,-1.0847554284988907,1.4412391952782961,-0.4413123092630842,-1.0243293100033335
0.01834151600846218,0.059158134790868136,0.02519301986070014,2021-01-06,rainy,-9.02827017722018,0.0,-1.1966439714241013,-1.0847554284988907,-0.6938473525256192,2.265968972562375,-1.0243293100033335
