feature0,feature1,feature2,date,weather,target,year,month,day,weather_cloudy,weather_rainy,weather_sunny
-0.13215295725136406,1.9068091295746192,-0.42438003917511596,2021-02-20,sunny,0.1362734338822591,0.0,0.007549804236114243,0.522049793284209,-0.6938473525256192,-0.4413123092630842,0.976248546472565
0.44634482185011864,-0.16095627009698987,-1.2830764539530197,2021-01-28,rainy,-46.20480631708773,0.0,-1.1966439714241013,1.4402242057316945,-0.6938473525256192,2.265968972562375,-1.0243293100033335
0.0009274149686261855,-0.28927237872771827,-0.3296089773065222,2021-02-22,sunny,32.31570482206624,0.0,0.007549804236114243,0.7515933963960804,-0.6938473525256192,-0.4413123092630842,0.976248546472565
0.9615662197647262,-0.1344364681245389,0.5048504089178683,2021-01-31,rainy,54.75578426460488,0.0,-1.1966439714241013,1.7845396103995015,-0.6938473525256192,2.265968972562375,-1.0243293100033335
0.4191992491096497,-0.3045307532560274,-0.1898384889427433,2021-03-22,sunny,-0.7837320631840932,0.0,1.2117435798963296,0.7515933963960804,-0.6938473525256192,-0.4413123092630842,0.976248546472565
-0.9284482045775784,0.2191244624979364,-0.5672731416998271,2021-02-07,cloudy,-92.4102123377916,0.0,0.007549804236114243,-0.969983626942955,1.4412391952782961,-0.4413123092630842,-1.0243293100033335
0.4966242836328221,1.824302721534838,-0.6570871187562889,2021-01-23,sunny,-72.70833275939523,0.0,-1.1966439714241013,0.866365197952016,-0.6938473525256192,-0.4413123092630842,0.976248546472565
-1.0309432141529902,-0.48023508928086395,-0.38271013307964663,2021-01-04,cloudy,-80.32704526157094,0.0,-1.1966439714241013,-1.3142990316107621,1.4412391952782961,-0.4413123092630842,-1.0243293100033335
-1.23580250291095,0.5161513267551496,-0.9951091119126578,2021-02-24,rainy,-147.5705678788707,0.0,0.007549804236114243,0.9811369995079517,-0.6938473525256192,2.265968972562375,-1.0243293100033335
-1.3838196282492792,0.2181391659599227,0.4331433252061463,2021-01-25,sunny,-40.386436064670896,0.0,-1.1966439714241013,1.0959088010638873,-0.6938473525256192,-0.4413123092630842,0.976248546472565
-0.8019302970393927,1.5096237401932304,-0.4526875304053284,2021-03-21,cloudy,-112.6010963155962,0.0,1.2117435798963296,0.6368215948401447,1.4412391952782961,-0.4413123092630842,-1.0243293100033335
1.714412870761869,-0.836283199624717,-0.7121660974609328,2021-02-26,cloudy,46.6253511205427,0.0,0.007549804236114243,1.2106806026198231,1.4412391952782961,-0.4413123092630842,-1.0243293100033335
-0.5188198417058476,-0.523545314979099,0.12416483954718266,2021-01-13,sunny,11.849572088283132,0.0,-1.1966439714241013,-0.2813528176073409,-0.6938473525256192,-0.4413123092630842,0.976248546472565
0.6204333456796488,-0.32982085104839426,0.8204907555764271,2021-01-01,sunny,121.74670394585696,0.0,-1.1966439714241013,-1.658614436278569,-0.6938473525256192,-0.4413123092630842,0.976248546472565
-2.0893018474092346,1.5036063996439646,2.0529473434440697,2021-02-10,sunny,-55.78840941500087,0.0,0.007549804236114243,-0.625668222275148,-0.6938473525256192,-0.4413123092630842,0.976248546472565
1.406910563271395,-1.3333140458358408,0.9564574927423489,2021-03-10,cloudy,160.71209050673116,0.0,1.2117435798963296,-0.625668222275148,1.4412391952782961,-0.4413123092630842,-1.0243293100033335
1.1809256262170351,0.35555274278084303,-0.4588781021964044,2021-03-28,sunny,67.20147961504705,0.0,1.2117435798963296,1.4402242057316945,-0.6938473525256192,-0.4413123092630842,0.976248546472565
-0.09778571414671548,0.8902133942011331,1.1735225634162691,2021-03-13,rainy,37.06448455574403,0.0,1.2117435798963296,-0.2813528176073409,-0.6938473525256192,2.265968972562375,-1.0243293100033335
0.586456025603105,0.972102635964993,-0.381639847260322,2021-02-21,cloudy,75.62403323465989,0.0,0.007549804236114243,0.6368215948401447,1.4412391952782961,-0.4413123092630842,-1.0243293100033335
-1.6350395550542378,0.5117017014468376,0.8256071336162822,2021-01-28,cloudy,-75.94211388729937,0.0,-1.1966439714241013,1.4402242057316945,1.4412391952782961,-0.4413123092630842,-1.0243293100033335
0.33778548685977944,0.21227142849961833,0.22196268217302612,2021-01-07,sunny,50.45905149785453,0.0,-1.1966439714241013,-0.969983626942955,-0.6938473525256192,-0.4413123092630842,0.976248546472565
-0.35319637175714924,0.4197923319612274,-0.15260362238145875,2021-03-05,cloudy,-101.5641025603242,0.0,1.2117435798963296,-1.1995272300548263,1.4412391952782961,-0.4413123092630842,-1.0243293100033335
0.48573494432723374,0.27823675523604613,-0.13659826556463767,2021-02-18,cloudy,50.6435704773678,0.0,0.007549804236114243,0.2925061901723376,1.4412391952782961,-0.4413123092630842,-1.0243293100033335
-1.4179970474003272,-1.2072301772547067,1.155750902935758,2021-02-03,cloudy,-38.035146520513806,0.0,0.007549804236114243,-1.4290708331666977,1.4412391952782961,-0.4413123092630842,-1.0243293100033335
1.0373991024321725,0.0015987205148898672,-1.6669188591739863,2021-01-31,sunny,-53.938537800998944,0.0,-1.1966439714241013,1.7845396103995015,-0.6938473525256192,-0.4413123092630842,0.976248546472565
-1.715940750189652,-1.303293899093106,-0.40409511258278125,2021-03-12,cloudy,-136.06484046158843,0.0,1.2117435798963296,-0.3961246191632765,1.4412391952782961,-0.4413123092630842,-1.0243293100033335
0.6409692763392778,-1.1847595644250093,-1.689257295452674,2021-01-03,cloudy,-63.92208613750849,0.0,-1.1966439714241013,-1.4290708331666977,1.4412391952782961,-0.4413123092630842,-1.0243293100033335
-0.38646123581121594,-0.6508686731699955,-0.4282400532624999,2021-01-13,cloudy,-60.857145410305286,0.0,-1.1966439714241013,-0.2813528176073409,1.4412391952782961,-0.4413123092630842,-1.0243293100033335
-0.47674806910125983,-0.7981536737429871,0.6276369956310097,2021-02-08,cloudy,27.003884014435496,0.0,0.007549804236114243,-0.8552118253870193,1.4412391952782961,-0.4413123092630842,-1.0243293100033335
-0.9786442086557718,-0.14230042696472295,0.2304711234360852,2021-03-12,cloudy,-88.19080815943892,0.0,1.2117435798963296,-0.3961246191632765,1.4412391952782961,-0.4413123092630842,-1.0243293100033335
0.8555271317082578,0.5976961389544001,0.05092884906662567,2021-02-24,rainy,99.25952269559608,0.0,0.007549804236114243,0.9811369995079517,-0.6938473525256192,2.265968972562375,-1.0243293100033335
